"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-54554000001","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1022200","100% AGAVE TEQUILA","035","BACARDI USA INC","87306","CAZADORES BLANCO","12","750","14.50","21.75","12","261.00","9.00","2.37"
"INV-54554000002","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031100","AMERICAN VODKAS","777","BLUE OX SPIRITS, INC.","36874","BLUE OX VODKA","12","1000","4.65","6.98","60","418.80","60.00","15.85"
"INV-54554000003","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1032200","IMPORTED FLAVORED VODKA","395","PROXIMO","34995","THREE OLIVES GRAPE","12","750","9.96","14.94","24","358.56","18.00","4.75"
"INV-54554000004","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1081200","CREAM LIQUEURS","205","E & J GALLO WINERY","73053","RUMCHATA","6","1000","17.00","25.50","12","306.00","12.00","3.17"
"INV-54554000005","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1062400","SPICED RUM","260","DIAGEO AMERICAS","43337","CAPTAIN MORGAN ORIGINAL SPICED","12","1000","12.49","18.74","60","1124.40","60.00","15.85"
"INV-54554000006","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","10802","CROWN ROYAL PEACH","12","750","17.49","26.24","24","629.76","18.00","4.75"
"INV-54554000007","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1011200","STRAIGHT BOURBON WHISKIES","065","JIM BEAM BRANDS","19477","MAKERS MARK","12","1000","22.50","33.75","24","810.00","24.00","6.34"
"INV-54554000008","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38177","TITOS HANDMADE VODKA","12","1000","13.17","19.76","84","1659.84","84.00","22.19"
"INV-54554000009","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031100","AMERICAN VODKAS","566","FOUNDRY DISTILLING COMPANY, LLC","937266","SOOH JETHROS VODKA","12","750","10.00","15.00","12","180.00","9.00","2.37"
"INV-54554000010","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1022200","100% AGAVE TEQUILA","260","DIAGEO AMERICAS","89154","DON JULIO REPOSADO","6","750","33.49","50.24","18","904.32","13.50","3.56"
"INV-54554000011","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1022200","100% AGAVE TEQUILA","370","PERNOD RICARD USA","88186","OLMECA ALTOS PLATA","6","750","15.99","23.99","6","134.94","4.50","1.18"
"INV-54554000012","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1011300","SINGLE BARREL BOURBON WHISKIES","830","KIRIN BEER & SPIRITS OF AMERICA INC / FOUR ROSES DISTILLERY","18350","FOUR ROSES SINGLE BARREL","6","750","22.50","33.75","6","202.50","4.50","1.18"
"INV-54554000013","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1011200","STRAIGHT BOURBON WHISKIES","830","KIRIN BEER & SPIRITS OF AMERICA INC / FOUR ROSES DISTILLERY","18348","FOUR ROSES SMALL BATCH","6","750","17.50","26.25","6","157.50","4.50","1.18"
"INV-54554000014","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1012400","IRISH WHISKIES","370","PERNOD RICARD USA","15628","JAMESON","6","1750","35.48","53.22","6","319.32","10.50","2.77"
"INV-54554000015","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1012200","SCOTCH WHISKIES","260","DIAGEO AMERICAS","4626","BUCHANAN DELUXE 12YR","12","750","20.99","31.49","12","377.88","9.00","2.37"
"INV-54554000016","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1041100","AMERICAN DRY GINS","205","E & J GALLO WINERY","31470","NEW AMSTERDAM GIN","12","1000","7.83","11.75","12","141.00","12.00","3.17"
"INV-54554000017","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031200","AMERICAN FLAVORED VODKA","666","NORTHWEST NATURAL SPIRITS, LLC / CASCADE SPIRITS","39624","WILD ROOTS PEAR VODKA","6","750","13.16","19.74","6","118.44","4.50","1.18"
"INV-54554000018","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031200","AMERICAN FLAVORED VODKA","260","DIAGEO AMERICAS","77688","SMIRNOFF LIME","12","750","8.25","12.38","12","148.56","9.00","2.37"
"INV-54554000019","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38176","TITOS HANDMADE VODKA","12","750","10.00","15.00","12","180.00","9.00","2.37"
"INV-54554000020","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-54554000021","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1022200","100% AGAVE TEQUILA","240","WILLIAM GRANT & SONS INC","88116","MILAGRO SILVER","6","750","16.50","24.75","12","297.00","9.00","2.37"
"INV-54554000022","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1081400","AMERICAN SCHNAPPS","434","LUXCO INC","82187","ARROW SPEARMINT SCHNAPPS","12","1000","5.25","7.88","12","94.56","12.00","3.17"
"INV-54554000023","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1032200","IMPORTED FLAVORED VODKA","260","DIAGEO AMERICAS","64716","CIROC PEACH","12","750","16.49","24.74","12","296.88","9.00","2.37"
"INV-54554000024","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1071000","COCKTAILS/RTD","421","SAZERAC COMPANY  INC","59037","DESERT ISLAND LONG ISLAND ICED TEA COCKTAIL","12","1000","4.36","6.54","12","78.48","12.00","3.17"
"INV-54554000025","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1062200","WHITE RUM","035","BACARDI USA INC","43507","HAVANA CLUB ANEJO BLANCO","12","750","10.00","15.00","12","180.00","9.00","2.37"
"INV-54554000026","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64863","FIREBALL CINNAMON WHISKEY","48","200","2.50","3.75","12","45.00","2.40","0.63"
"INV-54554000027","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1011400","TENNESSEE WHISKIES","085","BROWN FORMAN CORP.","26823","JACK DANIELS OLD #7 BLACK LABEL","48","200","4.23","6.35","12","76.20","2.40","0.63"
"INV-54554000028","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38179","TITOS HANDMADE VODKA","24","200","3.49","5.24","12","62.88","2.40","0.63"
"INV-54554000029","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1011200","STRAIGHT BOURBON WHISKIES","065","JIM BEAM BRANDS","19471","MAKERS MARK MINI","10","50","16.80","25.20","1","25.20","0.05","0.01"
"INV-54554000030","2023-01-02T00:00:00.000","4829","CENTRAL CITY 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.61378 41.60575)",,"POLK","1012200","SCOTCH WHISKIES","260","DIAGEO AMERICAS","5329","JOHNNIE WALKER BLUE","6","750","130.00","195.00","1","195.00","0.75","0.19"
"INV-54554100001","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1022200","100% AGAVE TEQUILA","035","BACARDI USA INC","88294","PATRON SILVER","12","375","15.00","22.50","12","270.00","4.50","1.18"
"INV-54554100002","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1022100","MIXTO TEQUILA","395","PROXIMO","89194","JOSE CUERVO ESPECIAL REPOSADO FLASK","24","375","6.53","9.80","24","235.20","9.00","2.37"
"INV-54554100003","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1022100","MIXTO TEQUILA","395","PROXIMO","87403","JOSE CUERVO ESPECIAL SILVER","24","375","6.53","9.80","24","235.20","9.00","2.37"
"INV-54554100004","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1081400","AMERICAN SCHNAPPS","421","SAZERAC COMPANY  INC","84171","99 BANANAS","48","100","0.89","1.34","48","64.32","4.80","1.26"
"INV-54554100005","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","86881","SOUTHERN COMFORT MINI","10","50","5.16","7.74","10","77.40","0.50","0.13"
"INV-54554100006","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1701100","TEMPORARY & SPECIALTY PACKAGES","035","BACARDI USA INC","101346","GREY GOOSE GLASS PACK","3","1750","26.50","39.75","3","119.25","5.25","1.38"
"INV-54554100007","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1032100","IMPORTED VODKAS","978","W J DEUTSCH & SONS LTD","34598","LUKSUSOWA VODKA","6","1750","14.84","22.26","6","130.50","10.50","2.77"
"INV-54554100008","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1042100","IMPORTED DRY GINS","260","DIAGEO AMERICAS","28868","TANQUERAY GIN","6","1750","26.49","39.74","6","238.44","10.50","2.77"
"INV-54554100009","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1082100","IMPORTED CORDIALS & LIQUEURS","370","PERNOD RICARD USA","904564","SOOH PERNOD ANISE LIQUEUR","12","750","18.49","27.74","12","332.88","9.00","2.37"
"INV-54554100010","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1011100","BLENDED WHISKIES","525","CATS EYE DISTILLERY","26233","CM NASSIF FAMILY RESERVE","6","750","22.00","33.00","6","198.00","4.50","1.18"
"INV-54554100011","2023-01-02T00:00:00.000","2190","CENTRAL CITY LIQUOR, INC.","1460 2ND AVE","DES MOINES","50314","POINT (-93.61979 41.60558)",,"POLK","1082100","IMPORTED CORDIALS & LIQUEURS","421","SAZERAC COMPANY  INC","66936","GRANGALA TRIPLE ORANGE LIQUEUR","12","750","11.02","16.53","12","198.36","9.00","2.37"
