"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-61851500006","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1031100","AMERICAN VODKAS","380","PHILLIPS BEVERAGE","37356","PHILLIPS VODKA","12","750","3.57","5.36","12","64.32","9.00","2.37"
"INV-61851500007","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1031200","AMERICAN FLAVORED VODKA","259","HEAVEN HILL BRANDS","40359","BURNETTS STRAWBERRY BANANA","12","750","4.50","6.75","2","13.50","1.50","0.39"
"INV-61851500008","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1031200","AMERICAN FLAVORED VODKA","259","HEAVEN HILL BRANDS","41299","BURNETTS CHERRY","12","750","4.50","6.75","3","20.25","2.25","0.59"
"INV-61851500009","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1031200","AMERICAN FLAVORED VODKA","259","HEAVEN HILL BRANDS","41326","BURNETTS CITRUS","12","750","4.50","6.75","3","20.25","2.25","0.59"
"INV-61851500010","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1031200","AMERICAN FLAVORED VODKA","259","HEAVEN HILL BRANDS","41413","BURNETTS PINEAPPLE","12","750","4.50","6.75","2","13.50","1.50","0.39"
"INV-61851500011","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1031200","AMERICAN FLAVORED VODKA","259","HEAVEN HILL BRANDS","41670","BURNETTS BLUE RASPBERRY","12","750","4.50","6.75","2","13.50","1.50","0.39"
"INV-61851500012","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1062400","SPICED RUM","260","DIAGEO AMERICAS","43333","CAPTAIN MORGAN ORIGINAL SPICED PET","48","200","3.24","4.86","48","215.52","9.60","2.53"
"INV-61851500013","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1062400","SPICED RUM","260","DIAGEO AMERICAS","43337","CAPTAIN MORGAN ORIGINAL SPICED","12","1000","12.99","19.49","12","224.88","12.00","3.17"
"INV-61851500014","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1052100","IMPORTED BRANDIES","420","MOET HENNESSY USA","48105","HENNESSY VS","12","375","11.49","17.24","12","206.88","4.50","1.18"
"INV-61851500015","2023-09-01T00:00:00.000","4464","PERFECT VALUE LIQUOR MART","5B  LINCOLN AVE","ELDRIDGE","52748","POINT (-90.547884122 41.695015602)",,"SCOTT","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64858","FIREBALL CINNAMON WHISKEY MINI DISPENSER","1","50","25.80","38.70","2","77.40","0.10","0.02"
