"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-64612100021","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1032100","IMPORTED VODKAS","035","BACARDI USA INC","34433","GREY GOOSE","12","750","15.50","23.25","2","46.50","1.50","0.39"
"INV-64612100022","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1032200","IMPORTED FLAVORED VODKA","395","PROXIMO","35964","THREE OLIVES LOOPY","12","750","9.96","14.94","12","179.28","9.00","2.37"
"INV-64612100023","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-64612100024","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1031100","AMERICAN VODKAS","260","DIAGEO AMERICAS","37996","SMIRNOFF 80PRF","12","750","8.25","12.38","12","148.56","9.00","2.37"
"INV-64612100025","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38176","TITOS HANDMADE VODKA","12","750","10.00","15.00","12","180.00","9.00","2.37"
"INV-64612100026","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38177","TITOS HANDMADE VODKA","12","1000","13.17","19.76","12","237.12","12.00","3.17"
"INV-64612100027","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38178","TITOS HANDMADE VODKA","6","1750","19.00","28.50","6","171.00","10.50","2.77"
"INV-64612100028","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1062500","FLAVORED RUM","260","DIAGEO AMERICAS","43299","CAPTAIN MORGAN COCONUT","12","750","8.26","12.39","3","37.17","2.25","0.59"
"INV-64612100029","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1062400","SPICED RUM","260","DIAGEO AMERICAS","43316","CAPTAIN MORGAN PRIVATE STOCK","12","750","12.49","18.74","2","37.48","1.50","0.39"
"INV-64612100030","2023-11-24T00:00:00.000","010037","WHISKEY WOLF LIQUOR / GLENWOOD","411 S LOCUST ST","GLENWOOD","51534","POINT (-95.744128011 41.042050003)",,"MILLS","1062500","FLAVORED RUM","065","JIM BEAM BRANDS","44476","CRUZAN COCONUT","12","750","7.00","10.50","3","31.50","2.25","0.59"
